attributionURL,count,employmentStatus,jobTitle,jobTitleId,max,mean,min,obscureType,payPeriod,perOccEmployerDefaultCountryBasePayCount,perOccUnfilteredThisCountryBasePayCount,id,company_name,company_longName,companyLogo,totalJobTitlesCount,totalSalariesCount
"https://www.glassdoor.com/Monthly-Pay/BetBright-Customer-Service-Representative-Monthly-Pay-E1105237_D_KO10,41.htm",1.0,REGULAR,Customer Service Representative,60210.0,2075.2,1990.72,1906.24,FUZZED,MONTHLY,5.0,605.0,1105237,BetBright,BetBright,https://media.glassdoor.com/sqll/1105237/betbright-squarelogo-1472459092801.png,3,7
"https://www.glassdoor.com/Salary/Shaw-Academy-Customer-Service-Salaries-E1158096_D_KO13,29.htm",2.0,REGULAR,Customer Service,46043.0,24074.56,22676.48,21278.4,FUZZED,ANNUAL,2.0,84.0,1158096,Shaw Academy,Shaw Academy,https://media.glassdoor.com/sqll/1158096/shaw-academy-squarelogo-1482315308111.png,1,2
"https://www.glassdoor.com/Salary/Yahoo-Customer-Service-Salaries-E5807_D_KO6,22.htm",2.0,REGULAR,Customer Service,46043.0,32463.2,28644.0,24824.8,FUZZED,ANNUAL,0.0,84.0,5807,Yahoo,Yahoo! Inc.,https://media.glassdoor.com/sqll/5807/yahoo-squarelogo-1438646489929.png,2,4
"https://www.glassdoor.com/Salary/Yahoo-Customer-Service-Specialist-Salaries-E5807_D_KO6,33.htm",2.0,REGULAR,Customer Service Specialist,60275.0,28992.32,27482.08,25971.84,FUZZED,ANNUAL,0.0,22.0,5807,Yahoo,Yahoo! Inc.,https://media.glassdoor.com/sqll/5807/yahoo-squarelogo-1438646489929.png,2,4
"https://www.glassdoor.com/Salary/j2-Global-Customer-Service-Salaries-E7879_D_KO10,26.htm",2.0,REGULAR,Customer Service,46043.0,25766.0,24342.52,22919.04,FUZZED,ANNUAL,0.0,84.0,7879,j2 Global,"j2 Global Communications, Inc.",https://media.glassdoor.com/sqll/7879/j2-global-squarelogo-1387034735056.png,2,7
"https://www.glassdoor.com/Salary/j2-Global-Customer-Service-Representative-Salaries-E7879_D_KO10,41.htm",5.0,REGULAR,Customer Service Representative,60210.0,30000.0,25200.0,23000.0,FULL_DISPLAY,ANNUAL,1.0,605.0,7879,j2 Global,"j2 Global Communications, Inc.",https://media.glassdoor.com/sqll/7879/j2-global-squarelogo-1387034735056.png,2,7
"https://www.glassdoor.com/Salary/Arvato-Customer-Service-Representative-Salaries-E39834_D_KO7,38.htm",24.0,REGULAR,Customer Service Representative,60210.0,28700.0,25598.47,22500.0,FULL_DISPLAY,ANNUAL,10.0,605.0,39834,Arvato,arvato AG,https://media.glassdoor.com/sqll/39834/arvato-ag-squarelogo-1432769811760.png,7,30
"https://www.glassdoor.com/Monthly-Pay/Arvato-Customer-Service-Representative-Monthly-Pay-E39834_D_KO7,38.htm",1.0,REGULAR,Customer Service Representative,60210.0,1896.36,1821.72,1747.08,FUZZED,MONTHLY,10.0,605.0,39834,Arvato,arvato AG,https://media.glassdoor.com/sqll/39834/arvato-ag-squarelogo-1432769811760.png,7,30
"https://www.glassdoor.com/Salary/Arvato-Customer-Service-Representative-Salaries-E39834_D_KO7,38.htm",1.0,CONTRACT,Customer Service Representative,60210.0,24859.38,23942.43,23025.48,FUZZED,ANNUAL,10.0,605.0,39834,Arvato,arvato AG,https://media.glassdoor.com/sqll/39834/arvato-ag-squarelogo-1432769811760.png,7,30
"https://www.glassdoor.com/Salary/CarTrawler-Customer-Service-Representative-Salaries-E703389_D_KO11,42.htm",23.0,REGULAR,Customer Service Representative,60210.0,29000.0,26478.26,22000.0,FULL_DISPLAY,ANNUAL,26.0,605.0,703389,CarTrawler,CarTrawler,https://media.glassdoor.com/sqll/703389/cartrawler-squarelogo-1446201530990.png,2,26
